"","Date","Sum_GAP","Sum_Others","Sum_Kitchen","Sum_Laundry","Sum_Heater_AC","forecastAC","forecastK","forecastL","forecastTotal","OnlyforecastAC","OnlyforecastK","OnlyforecastL","OnlyforecastTotal"
"1190","2010-04-07",26616.3666666667,10737.3666666667,1077,3440,11362,11624.8215804748,1313.31642243218,1584.22101877543,26500.5980353025,11624.8215804748,1313.31642243218,1584.22101877543,26500.5980353025
"1191","2010-04-08",27487,13351,145,669,13322,11396.5747487482,1669.47027277121,1961.48951920403,26297.728076398,11396.5747487482,1669.47027277121,1961.48951920403,26297.728076398
"1192","2010-04-09",20555.8333333333,8306.83333333333,1088,566,10595,10570.393749252,1172.97138941147,468.789764766508,23077.6009686691,10570.393749252,1172.97138941147,468.789764766508,23077.6009686691
"1193","2010-04-10",19836.8,8899.8,1044,960,8933,11672.3428215308,1295.90348467557,936.024853276297,24523.1406729287,11672.3428215308,1295.90348467557,936.024853276297,24523.1406729287
"1194","2010-04-11",26713.5,11810.5,5499,554,8850,12479.627363508,2484.60678015711,1508.57064051773,28923.0034682066,12479.627363508,2484.60678015711,1508.57064051773,28923.0034682066
"1195","2010-04-12",23990.4333333333,10770.4333333333,660,611,11949,10295.6219900836,2663.49003075817,2141.99678362912,28380.2221792162,10295.6219900836,2663.49003075817,2141.99678362912,28380.2221792162
"1196","2010-04-13",25211.7333333333,10435.7333333333,1097,646,13033,10189.2290791793,998.142461986687,456.50881002993,21714.6664126146,10189.2290791793,998.142461986687,456.50881002993,21714.6664126146
"1197","2010-04-14",27672.7333333333,11475.7333333333,1132,5871,9194,10450.8553831074,1039.04761027539,1357.44861144102,23616.5381825801,10450.8553831074,1039.04761027539,1357.44861144102,23616.5381825801
"1198","2010-04-15",31202.9666666667,12351.9666666667,2526,658,15667,10239.0095985996,1405.66224679847,1732.40669125269,23521.0486636865,10239.0095985996,1405.66224679847,1732.40669125269,23521.0486636865
"1199","2010-04-16",26034.3666666667,9982.36666666667,2837,592,12623,9440.4953092808,922.951447365656,237.99068402758,20425.5390052914,9440.4953092808,922.951447365656,237.99068402758,20425.5390052914
"1200","2010-04-17",25961.8666666667,9713.86666666667,553,3124,12571,10580.8502196769,1062.79607697399,704.384410012158,22010.8700290482,10580.8502196769,1062.79607697399,704.384410012158,22010.8700290482
"1201","2010-04-18",24601.7666666667,10329.7666666667,1104,618,12550,11436.697183955,2271.28637332333,1277.26161991012,26563.7330668599,11436.697183955,2271.28637332333,1277.26161991012,26563.7330668599
"1202","2010-04-19",28476.5666666667,9517.56666666667,1230,4255,13474,9310.77307694688,2472.53644828516,1912.49503486642,26185.3065055703,9310.77307694688,2472.53644828516,1912.49503486642,26185.3065055703
"1203","2010-04-20",30560.4666666667,11785.4666666667,1388,719,16668,9271.28649236462,831.799592992429,230.585850229377,19693.7188592817,9271.28649236462,831.799592992429,230.585850229377,19693.7188592817
"1204","2010-04-21",26331.9,12794.9,0,635,12902,9607.89229010017,899.186376730431,1137.15152607629,21777.5386956388,9607.89229010017,899.186376730431,1137.15152607629,21777.5386956388
"1205","2010-04-22",24348.4,10141.4,1062,653,12492,9478.2864049517,1293.74869694689,1520.02562387811,21870.4384121825,9478.2864049517,1293.74869694689,1520.02562387811,21870.4384121825
"1206","2010-04-23",19675.6,8071.6,0,623,10981,8768.39590100333,840.02079522729,36.0146338406976,18968.2963104029,8768.39590100333,840.02079522729,36.0146338406976,18968.2963104029
"1207","2010-04-24",25306.9666666667,11155.9666666667,4445,1483,8223,10002.8157851084,1009.4334346827,515.446461932569,20750.5634892251,10002.8157851084,1009.4334346827,515.446461932569,20750.5634892251
"1208","2010-04-25",25712.3666666667,15767.3666666667,0,2350,7595,10957.1586740662,2247.61482497927,1104.07510613856,25502.5496316245,10957.1586740662,2247.61482497927,1104.07510613856,25502.5496316245
"1209","2010-04-26",18045.2666666667,8912.26666666667,1038,460,7635,8933.0839238112,2478.21299206207,1757.78245687834,25324.0541079082,8933.0839238112,2478.21299206207,1757.78245687834,25324.0541079082
"1210","2010-04-27",20849,11765,0,545,8539,8997.65770954689,866.019334236356,97.0026652968411,19031.8050393905,8997.65770954689,866.019334236356,97.0026652968411,19031.8050393905
"1211","2010-04-28",14464.3,7851.3,0,578,6035,9439.33250158182,960.695191785322,1027.20711390894,21312.9283659288,9439.33250158182,960.695191785322,1027.20711390894,21312.9283659288
"1212","2010-04-29",18395.4,9602.4,12,679,8102,9414.54966996268,1380.86440860654,1436.00388953749,21599.5954559262,9414.54966996268,1380.86440860654,1436.00388953749,21599.5954559262
"1213","2010-04-30",18643.8,8320.8,2695,659,6969,8807.94040292111,950.662710554745,-20.103232097748,18886.1150150055,8807.94040292111,950.662710554745,-20.103232097748,18886.1150150055
"1214","2010-05-01",22002.6333333333,8382.63333333333,1984,4885,6751,10142.776520603,1141.15989901884,488.83836550172,20850.2968382406,10142.776520603,1141.15989901884,488.83836550172,20850.2968382406
"1215","2010-05-02",36465.1666666667,12187.1666666667,1858,7966,14454,11193.3372056637,2397.6682476428,1108.1418962924,25775.7421772259,11193.3372056637,2397.6682476428,1108.1418962924,25775.7421772259
"1216","2010-05-03",23521.7,10182.7,980,534,11825,9259.95804206237,2643.57160489436,1793.19229991834,25760.4874897783,9259.95804206237,2643.57160489436,1793.19229991834,25760.4874897783
"1217","2010-05-04",25282.6666666667,12257.6666666667,0,1018,12007,9408.4134927831,1043.4547596355,163.881945312791,19619.4641926254,9408.4134927831,1043.4547596355,163.881945312791,19619.4641926254
"1218","2010-05-05",30088.4666666667,12742.4666666667,2969,2194,12183,9925.92076946567,1146.83472749955,1125.10863921652,22037.9960674847,9925.92076946567,1146.83472749955,1125.10863921652,22037.9960674847
"1219","2010-05-06",21654.1666666667,11073.1666666667,0,301,10280,9967.76821524206,1572.25678807074,1563.88947862352,22446.4821103818,9967.76821524206,1572.25678807074,1563.88947862352,22446.4821103818
"1220","2010-05-07",27400.0666666667,12413.0666666667,1053,332,13602,9417.54267156641,1143.84597471566,136.135149925693,19837.5295004734,9417.54267156641,1143.84597471566,136.135149925693,19837.5295004734
"1221","2010-05-08",25557.0333333333,9395.03333333333,3569,2435,10158,10797.606616483,1332.72992293106,671.21889010033,21887.3628605826,10797.606616483,1332.72992293106,671.21889010033,21887.3628605826
"1222","2010-05-09",26108.5,10639.5,2888,2636,9945,11881.4902474095,2584.34640649145,1313.90408680014,26878.1629643604,11881.4902474095,2584.34640649145,1313.90408680014,26878.1629643604
"1223","2010-05-10",24464.8666666667,11168.8666666667,0,403,12893,9968.96402578744,2822.27004226166,2019.07081643851,26906.75985542,9968.96402578744,2822.27004226166,2019.07081643851,26906.75985542
"1224","2010-05-11",26189.4666666667,13270.4666666667,1156,345,11418,10125.4419445898,1211.33773783775,406.166063760734,20787.1410758613,10125.4419445898,1211.33773783775,406.166063760734,20787.1410758613
"1225","2010-05-12",33923.6333333333,12091.6333333333,1036,4434,16362,10638.0026376153,1301.37459647535,1379.7149131173,23203.9946811096,10638.0026376153,1301.37459647535,1379.7149131173,23203.9946811096
"1226","2010-05-13",25874.9333333333,11747.9333333333,2123,1477,10527,10662.0306839277,1711.28320556564,1826.44584562809,23587.4328803083,10662.0306839277,1711.28320556564,1826.44584562809,23587.4328803083
"1227","2010-05-14",28702.4333333333,10559.4333333333,1045,334,16764,10081.451905867,1265.5871447019,402.074386761585,20930.1591224861,10081.451905867,1265.5871447019,402.074386761585,20930.1591224861
"1228","2010-05-15",32412.8666666667,15059.8666666667,3347,336,13670,11419.2128982604,1435.8447892622,935.87901938629,22908.9031111133,11419.2128982604,1435.8447892622,935.87901938629,22908.9031111133
"1229","2010-05-16",35007.1,15836.1,3361,3922,11888,12449.6695583066,2667.9469407075,1572.63310573652,27806.7754428142,12449.6695583066,2667.9469407075,1572.63310573652,27806.7754428142
"1230","2010-05-17",27136.3666666667,10411.3666666667,1014,367,15344,10473.6498955059,2885.93299402272,2267.33295863967,27721.9656665526,10473.6498955059,2885.93299402272,2267.33295863967,27721.9656665526
"1231","2010-05-18",23686.4,11639.4,0,370,11677,10557.8413248596,1255.10546773227,639.646726157079,21470.2436293527,10557.8413248596,1255.10546773227,639.646726157079,21470.2436293527
"1232","2010-05-19",23779.2,11134.2,2122,659,9864,10990.7896936249,1325.74487825116,1594.42138339591,23738.4833321572,10990.7896936249,1325.74487825116,1594.42138339591,23738.4833321572
"1233","2010-05-20",19231.6333333333,8761.63333333333,0,369,10101,10929.5127185752,1717.18816046737,2018.80105175073,23959.3550825748,10929.5127185752,1717.18816046737,2018.80105175073,23959.3550825748
"1234","2010-05-21",21573.2666666667,10006.2666666667,1073,381,10113,10259.7021449816,1254.36174808689,569.001057388305,21128.449128531,10259.7021449816,1254.36174808689,569.001057388305,21128.449128531
"1235","2010-05-22",34929.5333333333,12756.5333333333,2278,2441,17454,11506.1655573613,1409.18566081566,1074.87188765649,22925.6560315643,11506.1655573613,1409.18566081566,1074.87188765649,22925.6560315643
"1236","2010-05-23",24792.6,13971.6,864,416,9541,12445.1734685821,2627.8623872065,1681.81710221864,27637.4566498656,12445.1734685821,2627.8623872065,1681.81710221864,27637.4566498656
"1237","2010-05-24",22355.5333333333,10267.5333333333,1875,2467,7746,10379.4779669506,2834.68551021517,2345.50571370714,27365.547070012,10379.4779669506,2834.68551021517,2345.50571370714,27365.547070012
"1238","2010-05-25",19977.1,8613.1,474,451,10439,10377.6542423054,1195.14810969587,686.3041268108,20929.2602229355,10377.6542423054,1195.14810969587,686.3041268108,20929.2602229355
"1239","2010-05-26",23131.4,9187.4,914,4500,8530,10730.0534457424,1259.65309809509,1609.76539252292,23019.0055492823,10730.0534457424,1259.65309809509,1609.76539252292,23019.0055492823
"1240","2010-05-27",22055.7,10011.7,932,443,10669,10595.3708170612,1647.58882628418,2003.72948580968,23070.8748523797,10595.3708170612,1647.58882628418,2003.72948580968,23070.8748523797
"1241","2010-05-28",23302.7333333333,10253.7333333333,1020,413,11616,9860.80466424019,1183.86116396784,525.079517489295,20083.6800112469,9860.80466424019,1183.86116396784,525.079517489295,20083.6800112469
"1242","2010-05-29",34163.4666666667,13071.4666666667,4057,400,16635,11052.458376313,1340.29844528543,1004.28853432283,21740.2503609167,11052.458376313,1340.29844528543,1004.28853432283,21740.2503609167
"1243","2010-05-30",27761.6666666667,12672.6666666667,2405,2976,9708,11947.6522871213,2562.94306271975,1587.32144192146,26329.6451382867,11947.6522871213,2562.94306271975,1587.32144192146,26329.6451382867
"1244","2010-05-31",22341.0333333333,7999.03333333333,1710,2171,10461,9849.9127632063,2775.86460049477,2230.33301113277,25955.708758067,9849.9127632063,2775.86460049477,2230.33301113277,25955.708758067
"1245","2010-06-01",21149.4,7921.4,970,400,11858,9828.29079744542,1144.27443663422,554.087458372336,19439.4328985713,9828.29079744542,1144.27443663422,554.087458372336,19439.4328985713
"1246","2010-06-02",16348.3,7238.3,0,656,8454,10173.2993590248,1218.24381765926,1464.43770178754,21472.3487499384,10173.2993590248,1218.24381765926,1464.43770178754,21472.3487499384
"1247","2010-06-03",23236.4333333333,7565.43333333333,2916,451,12304,10043.474037299,1616.78854699859,1849.41828063197,21491.09922593,10043.474037299,1616.78854699859,1849.41828063197,21491.09922593
"1248","2010-06-04",23675.9,9066.9,1695,397,12517,9325.53295224499,1164.41125671962,365.9970531233,18494.4580908013,9325.53295224499,1164.41125671962,365.9970531233,18494.4580908013
"1249","2010-06-05",33494.0666666667,9086.06666666667,10932,1253,12223,10544.7882699446,1332.51738561967,844.620451418115,20164.624657368,10544.7882699446,1332.51738561967,844.620451418115,20164.624657368
"1250","2010-06-06",29113.2,9565.2,7609,574,11365,11477.4760563129,2566.71835311987,1431.11686857184,24789.4498369644,11477.4760563129,2566.71835311987,1431.11686857184,24789.4498369644
"1251","2010-06-07",16868.0333333333,7822.03333333333,1821,488,6737,9425.77151388277,2790.65650860781,2081.39909385463,24471.0212035071,9425.77151388277,2790.65650860781,2081.39909385463,24471.0212035071
"1252","2010-06-08",22700.5666666667,8992.56666666667,1513,821,11374,9457.14131524432,1169.13146407138,415.891158488854,18028.0704570451,9457.14131524432,1169.13146407138,415.891158488854,18028.0704570451
"1253","2010-06-09",25578.0333333333,10280.0333333333,2774,4269,8255,9860.32148775924,1251.8294920489,1340.01748559633,20149.4255647154,9860.32148775924,1251.8294920489,1340.01748559633,20149.4255647154
"1254","2010-06-10",20253.1666666667,8909.16666666667,0,474,10870,9791.92438174698,1657.41881618775,1741.30804951554,20268.6558492492,9791.92438174698,1657.41881618775,1741.30804951554,20268.6558492492
"1255","2010-06-11",24511.2,8876.2,3439,468,11728,9136.64950571819,1210.10146743178,276.164312111884,17381.17503032,9136.64950571819,1210.10146743178,276.164312111884,17381.17503032
"1256","2010-06-12",32885.1333333333,10339.1333333333,2705,3657,16184,10417.7492250175,1381.03755795456,774.420311207118,19165.6285660433,10417.7492250175,1381.03755795456,774.420311207118,19165.6285660433
"1257","2010-06-13",27905.9333333333,11371.9333333333,4922,2516,9096,11409.4145986252,2615.65522501882,1381.26302898444,23906.2184705587,11409.4145986252,2615.65522501882,1381.26302898444,23906.2184705587
"1258","2010-06-14",20299.7333333333,8532.73333333333,958,473,10336,9411.8468641908,2837.48062770839,2051.95247847596,23701.3904434299,9411.8468641908,2837.48062770839,2051.95247847596,23701.3904434299
"1259","2010-06-15",20399.4333333333,9767.43333333333,0,488,10144,9490.66471752297,1211.26745457071,406.266375293385,17366.3437340135,9490.66471752297,1211.26745457071,406.266375293385,17366.3437340135
"1260","2010-06-16",29468.2,12258.2,1875,4999,10336,9932.93428546282,1286.727525637,1349.00679043183,19586.5830069731,9932.93428546282,1286.727525637,1349.00679043183,19586.5830069731
"1261","2010-06-17",17133.6333333333,8135.63333333333,0,488,8510,9893.8238263916,1682.62527250174,1767.12200322357,19792.6575120243,9893.8238263916,1682.62527250174,1767.12200322357,19792.6575120243
"1262","2010-06-18",22205.2666666667,8797.26666666667,977,454,11977,9256.85654544028,1223.32678247737,316.487861389208,16977.3497306801,9256.85654544028,1223.32678247737,316.487861389208,16977.3497306801
"1263","2010-06-19",23603.6666666667,9861.66666666667,2385,1803,9554,10544.4112680709,1380.21932879593,826.482601531173,18817.1372384916,10544.4112680709,1380.21932879593,826.482601531173,18817.1372384916
"1264","2010-06-20",27875.8333333333,10322.8333333333,1021,4195,12337,11530.1351761872,2599.01476445263,1441.91888686157,23594.5786561678,11530.1351761872,2599.01476445263,1441.91888686157,23594.5786561678
"1265","2010-06-21",27681.5,9153.5,3824,3525,11179,9514.03326203607,2803.57134053326,2117.77319042562,23407.0466030859,9514.03326203607,2803.57134053326,2117.77319042562,23407.0466030859
"1266","2010-06-22",25343.1333333333,8969.13333333333,968,6176,9230,9561.88403473901,1159.01363301227,473.637151096077,17069.2665978878,9561.88403473901,1159.01363301227,473.637151096077,17069.2665978878
"1267","2010-06-23",24034.4,6606.4,5740,1500,10188,9961.26803172275,1215.4524294584,1414.22813463646,19266.8801880515,9961.26803172275,1215.4524294584,1414.22813463646,19266.8801880515
"1268","2010-06-24",18263,8317,973,883,8090,9868.21110072931,1592.0676622014,1826.51213621828,19431.1771572181,9868.21110072931,1592.0676622014,1826.51213621828,19431.1771572181
"1269","2010-06-25",18323.9666666667,7168.96666666667,0,689,10466,9167.41605466855,1113.64540332865,366.483331176794,16556.2590782435,9167.41605466855,1113.64540332865,366.483331176794,16556.2590782435
"1270","2010-06-26",16360.3333333333,6279.33333333333,921,1221,7939,10382.7329394787,1251.98519028812,863.734309511216,18320.458599017,10382.7329394787,1251.98519028812,863.734309511216,18320.458599017
"1271","2010-06-27",18999.4,7880.4,2665,764,7690,11289.5328859657,2453.19141402379,1463.3809119838,23008.6665213906,11289.5328859657,2453.19141402379,1463.3809119838,23008.6665213906
"1272","2010-06-28",24522.3333333333,11197.3333333333,0,809,12516,9189.75121923996,2641.4836824441,2120.78203143108,22720.9912829273,9189.75121923996,2641.4836824441,2120.78203143108,22720.9912829273
"1273","2010-06-29",22788.2666666667,10801.2666666667,1746,1978,8263,9151.25060409613,982.306182431853,455.979308135252,16275.2119435746,9151.25060409613,982.306182431853,455.979308135252,16275.2119435746
"1274","2010-06-30",23068.9333333333,16650.9333333333,398,806,5214,9463.79221389761,1026.03820852937,1374.19431055041,18360.2455174284,9463.79221389761,1026.03820852937,1374.19431055041,18360.2455174284
"1275","2010-07-01",22483.3666666667,13247.3666666667,877,921,7438,9285.61847646835,1392.06922977656,1762.93674295457,18410.7763833104,9285.61847646835,1392.06922977656,1762.93674295457,18410.7763833104
"1276","2010-07-02",19015.4666666667,10924.4666666667,822,932,6337,8503.62269550335,905.329754255502,278.768426045157,15424.3131676054,8503.62269550335,905.329754255502,278.768426045157,15424.3131676054
"1277","2010-07-03",18667.9,11548.9,0,968,6151,9643.75754438417,1037.69445658379,751.857545882213,17082.5007601465,9643.75754438417,1037.69445658379,751.857545882213,17082.5007601465
"1278","2010-07-04",25634.8,17373.8,860,804,6597,10483.3491705795,2235.2714423801,1327.88755622179,21673.3428458188,10483.3491705795,2235.2714423801,1327.88755622179,21673.3428458188
"1279","2010-07-05",18566.5,9975.5,841,837,6913,8326.08431096458,2422.21264574823,1962.76155804427,21299.7628309199,8326.08431096458,2422.21264574823,1962.76155804427,21299.7628309199
"1280","2010-07-06",16765.5666666667,7543.56666666667,0,771,8451,8241.32283214523,763.825404125691,277.0275250624,14781.9673816665,8241.32283214523,763.825404125691,277.0275250624,14781.9673816665
"1281","2010-07-07",13913.1333333333,6512.13333333333,879,760,5762,8520.02518018894,810.287336558191,1176.36237324109,16810.8362793645,8520.02518018894,810.287336558191,1176.36237324109,16810.8362793645
"1282","2010-07-08",20210.8666666667,9544.86666666667,857,1350,8459,8321.29960622991,1180.72779163575,1548.66877749263,16822.4888471175,8321.29960622991,1180.72779163575,1548.66877749263,16822.4888471175
"1283","2010-07-09",18057.9666666667,12076.9666666667,0,625,5356,7532.5455560728,699.766959004551,50.8297878452955,13815.2944400569,7532.5455560728,699.766959004551,50.8297878452955,13815.2944400569
"1284","2010-07-10",19241.7333333333,8173.73333333333,907,1240,8921,8679.84605292797,838.92888725207,513.255982747079,15471.1562648962,8679.84605292797,838.92888725207,513.255982747079,15471.1562648962
"1285","2010-07-11",19892.8666666667,10669.8666666667,848,594,7781,9540.27636021478,2043.94200892561,1081.78971599495,20077.7249691519,9540.27636021478,2043.94200892561,1081.78971599495,20077.7249691519
"1286","2010-07-12",18492.9,9678.9,1724,646,6444,7416.89657092728,2238.56185177564,1712.40737749408,19736.9703502171,7416.89657092728,2238.56185177564,1712.40737749408,19736.9703502171
"1287","2010-07-13",23035.2333333333,10042.2333333333,2273,2826,7894,7378.08047194699,587.695628550439,25.6450555492524,13267.5752653919,7378.08047194699,587.695628550439,25.6450555492524,13267.5752653919
"1288","2010-07-14",23491.2,14254.2,1064,598,7575,7713.46978838964,641.130453919913,927.085540449174,15358.3747004378,7713.46978838964,641.130453919913,927.085540449174,15358.3747004378
"1289","2010-07-15",27219.3666666667,15766.3666666667,1071,2179,8203,7580.55799030766,1017.62806251661,1304.46043957079,15442.9889104895,7580.55799030766,1017.62806251661,1304.46043957079,15442.9889104895
"1290","2010-07-16",13667.6,9245.6,0,568,3854,6864.87907734645,541.476725959724,-185.587746581883,12516.9162237697,6864.87907734645,541.476725959724,-185.587746581883,12516.9162237697
"1291","2010-07-17",13439.2,6804.2,0,541,6094,8090.45293559671,683.91622312863,287.050884093696,14258.9123637398,8090.45293559671,683.91622312863,287.050884093696,14258.9123637398
"1292","2010-07-18",13533.9666666667,9092.96666666667,0,498,3943,9032.15308914775,1890.4490949149,867.868812485773,18953.3098797462,9032.15308914775,1890.4490949149,867.868812485773,18953.3098797462
"1293","2010-07-19",13352.6333333333,6698.63333333333,0,549,6105,6990.7628398593,2084.67252251076,1512.4554996736,18698.7028269465,6990.7628398593,2084.67252251076,1512.4554996736,18698.7028269465
"1294","2010-07-20",14263.7333333333,8526.73333333333,9,550,5178,7032.37034746746,431.410221628074,-159.063996437657,12310.4573036746,7032.37034746746,431.410221628074,-159.063996437657,12310.4573036746
"1295","2010-07-21",17736.1,8943.1,2030,585,6178,7444.38986708758,480.44585008744,758.471333533509,14474.2671690008,7444.38986708758,480.44585008744,758.471333533509,14474.2671690008
"1296","2010-07-22",19407.4333333333,11652.4333333333,0,2151,5604,7382.21139970864,850.620608727474,1152.37388978945,14620.9001686065,7382.21139970864,850.620608727474,1152.37388978945,14620.9001686065
"1297","2010-07-23",19602.6333333333,8304.63333333333,897,2106,8295,6729.45226156518,366.38560245143,-321.117580646359,11743.3964334688,6729.45226156518,366.38560245143,-321.117580646359,11743.3964334688
"1298","2010-07-24",15361.1333333333,9373.13333333333,0,2096,3892,8008.46032894946,499.224752747303,167.73056236312,13518.5427544029,8008.46032894946,499.224752747303,167.73056236312,13518.5427544029
"1299","2010-07-25",18840.1666666667,7559.16666666667,0,3732,7549,8992.73306913913,1694.96150037439,764.072858244356,18229.2730494473,8992.73306913913,1694.96150037439,764.072858244356,18229.2730494473
"1300","2010-07-26",14735.8333333333,8342.83333333333,0,2246,4147,6982.01681520127,1877.5837163426,1423.20844362794,17973.4173736365,6982.01681520127,1877.5837163426,1423.20844362794,17973.4173736365
"1301","2010-07-27",15872.6666666667,10400.6666666667,907,523,4042,7041.73552287257,212.366362706948,-234.972838339106,11566.2577589392,7041.73552287257,212.366362706948,-234.972838339106,11566.2577589392
"1302","2010-07-28",14377.5666666667,5800.56666666667,801,544,7232,7459.0351743582,249.593616903746,694.51539503477,13694.1084363388,7459.0351743582,249.593616903746,694.51539503477,13694.1084363388
"1303","2010-07-29",9151.73333333333,4456.73333333333,0,537,4158,7389.44532593112,608.643417478887,1098.87482558359,13789.0645065705,7389.44532593112,608.643417478887,1098.87482558359,13789.0645065705
"1304","2010-07-30",9187.66666666667,4566.66666666667,0,534,4087,6717.13086493396,114.525331119059,-365.701520206077,10846.1805180579,6717.13086493396,114.525331119059,-365.701520206077,10846.1805180579
"1305","2010-07-31",9243.6,4423.6,0,548,4272,7965.38362524237,239.287911454992,130.538133778485,12544.9025267523,7965.38362524237,239.287911454992,130.538133778485,12544.9025267523
"1306","2010-08-01",9261.06666666667,4440.06666666667,0,558,4263,8909.01820336449,1429.30920394632,732.82701967483,17171.4049106611,8909.01820336449,1429.30920394632,732.82701967483,17171.4049106611
"1307","2010-08-02",9158.03333333333,4431.03333333333,0,536,4191,6849.43699878309,1609.10525571203,1396.59820723629,16827.2558111962,6849.43699878309,1609.10525571203,1396.59820723629,16827.2558111962
"1308","2010-08-03",10253.5333333333,5630.53333333333,0,527,4096,6854.01460363869,-55.5633741963055,-258.076413162039,10331.8716428771,6854.01460363869,-55.5633741963055,-258.076413162039,10331.8716428771
"1309","2010-08-04",9055.93333333333,4407.93333333333,0,532,4116,7212.08889077916,-13.9849356581344,674.01103049718,12375.9809517388,7212.08889077916,-13.9849356581344,674.01103049718,12375.9809517388
"1310","2010-08-05",8891.26666666667,4361.26666666667,0,517,4013,7081.56174719112,353.573761111059,1080.3132469371,12396.2449186404,7081.56174719112,353.573761111059,1080.3132469371,12396.2449186404
"1311","2010-08-06",8745.76666666667,4291.76666666667,0,507,3947,6349.0841941577,-127.607518072636,-382.706958012633,9392.29960690508,6349.0841941577,-127.607518072636,-382.706958012633,9392.29960690508
"1312","2010-08-07",8791.26666666667,4303.26666666667,0,520,3968,7540.47739838163,14.6941452103984,114.979436705562,11048.047477427,7540.47739838163,14.6941452103984,114.979436705562,11048.047477427
"1313","2010-08-08",8807.66666666667,4323.66666666667,0,526,3958,8433.05589845683,1226.92682776322,718.878979158791,15653.8535869543,8433.05589845683,1226.92682776322,718.878979158791,15653.8535869543
"1314","2010-08-09",8917.73333333333,4360.73333333333,0,515,4042,6330.62012377453,1433.56633592578,1384.68301919149,15315.0745568039,6330.62012377453,1433.56633592578,1384.68301919149,15315.0745568039
"1315","2010-08-10",9079.3,4413.3,0,525,4141,6302.77039690732,-199.780450675153,-267.303742697084,8854.38491684375,6302.77039690732,-199.780450675153,-267.303742697084,8854.38491684375
"1316","2010-08-11",9033.36666666667,4373.36666666667,0,542,4118,6640.83178800274,-122.669155030529,668.324505495663,10965.1250910524,6640.83178800274,-122.669155030529,668.324505495663,10965.1250910524
"1317","2010-08-12",8828.3,4332.3,0,514,3982,6504.39468282201,284.255064622297,1079.17550227198,11085.8220086038,6504.39468282201,284.255064622297,1079.17550227198,11085.8220086038
"1318","2010-08-13",8904.9,4299.9,0,508,4097,5781.44755996402,-154.211673704172,-378.182226963456,8217.15071484353,5781.44755996402,-154.211673704172,-378.182226963456,8217.15071484353
"1319","2010-08-14",9237.83333333333,4254.83333333333,0,512,4471,6998.75502415078,33.5731347136368,126.332213404652,10043.1672652752,6998.75502415078,33.5731347136368,126.332213404652,10043.1672652752
"1320","2010-08-15",17599.7666666667,7956.76666666667,0,4361,5282,7934.14870527663,1293.39160355435,738.220893303752,14853.4704725211,7934.14870527663,1293.39160355435,738.220893303752,14853.4704725211
"1321","2010-08-16",18828.8333333333,9507.83333333333,1530,463,7328,5891.49909026329,1548.98167498814,1413.11394545111,14751.7220717161,5891.49909026329,1548.98167498814,1413.11394545111,14751.7220717161
"1322","2010-08-17",16303.3666666667,9134.36666666667,940,741,5488,5940.02114303621,-34.8437756746249,-228.800128361559,8557.9906558585,5940.02114303621,-34.8437756746249,-228.800128361559,8557.9906558585
"1323","2010-08-22",1555.63333333333,1201.63333333333,0,54,300,6370.20339908185,91.5269775573337,717.717154661396,10962.1436322946,6370.20339908185,91.5269775573337,717.717154661396,10962.1436322946
"1324","2010-08-23",12760.9666666667,6089.96666666667,0,565,6106,6340.36535660137,546.596273632548,1140.06089657015,11398.4373954947,6340.36535660137,546.596273632548,1140.06089657015,11398.4373954947
"1325","2010-08-24",12049.1333333333,5796.13333333333,0,541,5712,5736.81926213032,154.30750139545,-305.450714677621,8862.57254175714,5736.81926213032,154.30750139545,-305.450714677621,8862.57254175714
"1326","2010-08-25",16340.1333333333,5890.13333333333,969,522,8959,7084.28859101343,385.470167538363,210.98431601957,11033.0421344147,7084.28859101343,385.470167538363,210.98431601957,11033.0421344147
"1327","2010-08-26",12620.8666666667,7004.86666666667,0,538,5078,8158.24975691751,1685.07289556248,834.570959261017,16193.4276468092,8158.24975691751,1685.07289556248,834.570959261017,16193.4276468092
"1328","2010-08-27",33844.1666666667,12624.1666666667,930,7583,12707,6259.96374204821,1976.11872777193,1520.63528997943,16441.0686140769,6259.96374204821,1976.11872777193,1520.63528997943,16441.0686140769
"1329","2010-08-28",24047.6,8429.6,2086,549,12983,6455.84886592936,422.762117771908,-110.933473516358,10589.5673151214,6455.84886592936,422.762117771908,-110.933473516358,10589.5673151214
"1330","2010-08-29",27808,11174,3005,534,13095,7033.48252555795,574.049067716399,844.820462505729,13322.3483211566,7033.48252555795,574.049067716399,844.820462505729,13322.3483211566
"1331","2010-08-30",24913.3666666667,10713.3666666667,940,1470,11790,7148.23471104201,1048.02300822585,1275.03759948675,14067.4184302351,7148.23471104201,1048.02300822585,1275.03759948675,14067.4184302351
"1332","2010-08-31",22751.7666666667,10971.7666666667,2099,1723,7958,6683.5072695265,668.286868709795,-164.179627088277,11814.5890097704,6683.5072695265,668.286868709795,-164.179627088277,11814.5890097704
"1333","2010-09-01",26555.3,9424.3,1947,1194,13990,8161.22904596646,905.436974492128,356.803509004032,14236.9839621541,8161.22904596646,905.436974492128,356.803509004032,14236.9839621541
"1334","2010-09-02",23208.2,9994.2,929,500,11785,9354.27127850036,2204.38182216881,983.081345835661,19613.4832972134,9354.27127850036,2204.38182216881,983.081345835661,19613.4832972134
